   18	2022-01-06 16:18:01	1	0	0	0
    8	2022-01-06 18:10:53	1	1	0	0
    5	2022-01-06 18:11:32	1	0	0	0
    7	2022-01-06 18:27:49	1	0	0	0
    6	2022-01-06 18:28:08	1	0	0	0
    9	2022-01-06 18:37:18	1	1	0	0
   10	2022-01-06 18:39:25	1	1	0	0
    4	2022-01-06 18:45:39	1	0	0	0
    5	2022-01-07 08:23:02	1	0	0	0
   11	2022-01-07 09:01:41	1	0	0	0
    4	2022-01-07 09:21:00	1	0	0	0
    6	2022-01-07 09:29:54	1	0	0	0
   18	2022-01-07 09:43:09	1	0	0	0
   14	2022-01-07 10:06:55	1	0	0	0
    8	2022-01-07 10:18:19	1	0	0	0
   13	2022-01-07 10:25:42	1	0	0	0
    7	2022-01-07 10:31:43	1	0	0	0
    9	2022-01-07 10:39:08	1	0	0	0
   10	2022-01-07 10:41:59	1	0	0	0
   11	2022-01-07 11:01:43	1	0	0	0
   12	2022-01-07 11:33:55	1	0	0	0
   15	2022-01-07 12:26:27	1	0	0	0
   16	2022-01-07 12:41:24	1	0	0	0
   14	2022-01-07 13:17:33	1	0	0	0
   12	2022-01-07 13:29:41	1	0	0	0
   11	2022-01-07 13:31:41	1	1	0	0
   19	2022-01-07 13:34:19	1	0	0	0
   15	2022-01-07 14:14:08	1	1	0	0
   19	2022-01-07 14:52:39	1	0	0	0
   16	2022-01-07 15:20:34	1	0	0	0
   18	2022-01-07 16:57:40	1	0	0	0
    8	2022-01-07 18:23:22	1	1	0	0
    6	2022-01-07 18:32:56	1	0	0	0
    7	2022-01-07 18:33:10	1	0	0	0
    9	2022-01-07 18:39:28	1	1	0	0
   17	2022-01-07 18:39:59	1	0	0	0
   17	2022-01-07 18:40:26	1	0	0	0
   13	2022-01-07 18:40:56	1	0	0	0
   10	2022-01-07 18:46:55	1	0	0	0
    5	2022-01-07 18:48:28	1	1	0	0
    5	2022-01-09 09:02:11	1	0	0	0
    5	2022-01-10 08:40:22	1	0	0	0
    4	2022-01-10 09:21:22	1	0	0	0
    6	2022-01-10 09:45:40	1	0	0	0
   18	2022-01-10 09:50:24	1	0	0	0
   13	2022-01-10 10:18:54	1	0	0	0
    7	2022-01-10 10:19:04	1	0	0	0
    8	2022-01-10 10:21:15	1	0	0	0
   10	2022-01-10 10:38:19	1	0	0	0
    9	2022-01-10 10:40:12	1	0	0	0
   16	2022-01-10 10:54:32	1	0	0	0
   16	2022-01-10 12:10:23	1	0	0	0
   14	2022-01-10 12:10:43	1	0	0	0
   15	2022-01-10 12:17:16	1	0	0	0
   19	2022-01-10 13:30:43	1	0	0	0
   18	2022-01-10 14:14:59	1	1	0	0
   18	2022-01-10 15:14:59	1	0	0	0
   11	2022-01-10 15:17:31	1	0	0	0
   18	2022-01-10 17:13:34	1	1	0	0
   18	2022-01-10 17:13:36	1	1	0	0
    5	2022-01-10 18:15:01	1	0	0	0
    8	2022-01-10 18:19:05	1	1	0	0
    6	2022-01-10 18:20:55	1	0	0	0
    7	2022-01-10 18:21:02	1	0	0	0
    9	2022-01-10 18:26:38	1	1	0	0
   10	2022-01-10 18:41:57	1	1	0	0
    4	2022-01-10 18:45:01	1	1	0	0
   13	2022-01-10 18:49:51	1	0	0	0
   17	2022-01-10 18:51:55	1	0	0	0
   17	2022-01-10 18:52:15	1	0	0	0
    5	2022-01-11 08:28:56	1	0	0	0
    4	2022-01-11 09:27:27	1	0	0	0
   18	2022-01-11 10:06:54	1	0	0	0
    6	2022-01-11 10:12:04	1	0	0	0
    8	2022-01-11 10:16:40	1	0	0	0
    7	2022-01-11 10:20:58	1	0	0	0
   13	2022-01-11 10:22:00	1	0	0	0
    9	2022-01-11 10:32:45	1	0	0	0
   10	2022-01-11 10:41:40	1	0	0	0
   18	2022-01-11 17:26:20	1	1	0	0
    5	2022-01-11 17:58:03	1	0	0	0
    9	2022-01-11 18:37:56	1	1	0	0
    6	2022-01-11 18:38:55	1	0	0	0
    7	2022-01-11 18:39:01	1	0	0	0
    8	2022-01-11 18:41:59	1	1	0	0
   13	2022-01-11 18:56:48	1	0	0	0
   10	2022-01-11 18:57:39	1	1	0	0
    4	2022-01-11 19:04:52	1	1	0	0
    5	2022-01-12 08:15:47	1	0	0	0
    4	2022-01-12 09:29:50	1	0	0	0
    6	2022-01-12 09:41:51	1	0	0	0
   18	2022-01-12 10:06:45	1	0	0	0
    7	2022-01-12 10:27:00	1	0	0	0
    9	2022-01-12 10:33:40	1	0	0	0
   13	2022-01-12 10:41:06	1	0	0	0
   10	2022-01-12 10:41:22	1	0	0	0
    8	2022-01-12 10:46:53	1	0	0	0
   18	2022-01-12 13:38:00	1	1	0	0
   18	2022-01-12 14:44:02	1	1	0	0
   18	2022-01-12 16:18:26	1	1	0	0
   17	2022-01-12 17:46:16	1	0	0	0
    8	2022-01-12 18:20:52	1	1	0	0
   13	2022-01-12 18:31:55	1	0	0	0
    7	2022-01-12 18:34:48	1	0	0	0
    6	2022-01-12 18:35:53	1	0	0	0
   10	2022-01-12 18:36:23	1	1	0	0
    5	2022-01-12 18:42:53	1	1	0	0
   17	2022-01-12 18:44:25	1	1	0	0
    9	2022-01-12 18:48:17	1	1	0	0
    5	2022-01-13 08:40:07	1	0	0	0
    6	2022-01-13 09:38:26	1	0	0	0
   18	2022-01-13 09:47:20	1	0	0	0
   13	2022-01-13 10:21:48	1	0	0	0
    7	2022-01-13 10:23:20	1	0	0	0
    9	2022-01-13 10:40:38	1	0	0	0
    9	2022-01-13 10:40:47	1	0	0	0
   10	2022-01-13 10:45:09	1	0	0	0
    8	2022-01-13 10:46:27	1	0	0	0
   18	2022-01-13 15:36:22	1	1	0	0
    4	2022-01-13 17:49:57	1	1	0	0
    9	2022-01-13 18:31:47	1	1	0	0
    8	2022-01-13 18:32:44	1	1	0	0
    7	2022-01-13 18:33:08	1	0	0	0
    6	2022-01-13 18:33:13	1	0	0	0
    5	2022-01-13 18:37:40	1	1	0	0
   13	2022-01-13 18:45:45	1	0	0	0
    5	2022-01-14 09:34:16	1	0	0	0
    5	2022-01-14 17:32:44	1	1	0	0
    4	2022-01-15 11:08:34	1	0	0	0
    9	2022-01-15 11:08:44	1	0	0	0
    5	2022-01-15 19:11:05	1	1	0	0
    4	2022-01-15 20:09:01	1	0	0	0
    5	2022-01-16 15:33:57	1	0	0	0
    4	2022-01-16 20:46:05	1	0	0	0
    5	2022-01-17 08:23:51	1	0	0	0
    6	2022-01-17 09:35:47	1	0	0	0
    4	2022-01-17 09:45:21	1	0	0	0
   18	2022-01-17 09:45:50	1	0	0	0
   13	2022-01-17 10:23:23	1	0	0	0
    7	2022-01-17 10:26:42	1	0	0	0
    9	2022-01-17 10:43:19	1	0	0	0
   14	2022-01-17 10:46:02	1	0	0	0
   15	2022-01-17 12:14:42	1	0	0	0
   16	2022-01-17 12:25:45	1	0	0	0
   18	2022-01-17 13:07:50	1	1	0	0
   14	2022-01-17 13:40:56	1	0	0	0
   10	2022-01-17 14:13:58	1	0	0	0
   16	2022-01-17 14:30:15	1	0	0	0
   18	2022-01-17 14:53:28	1	0	0	0
   18	2022-01-17 16:47:16	1	1	0	0
   18	2022-01-17 16:47:22	1	1	0	0
   17	2022-01-17 17:27:58	1	0	0	0
    7	2022-01-17 18:14:15	1	0	0	0
    6	2022-01-17 18:19:57	1	0	0	0
    9	2022-01-17 18:36:21	1	1	0	0
   10	2022-01-17 18:50:55	1	1	0	0
   13	2022-01-17 18:58:11	1	0	0	0
    4	2022-01-17 19:11:19	1	1	0	0
    5	2022-01-18 08:16:23	1	0	0	0
    4	2022-01-18 09:29:48	1	0	0	0
   18	2022-01-18 09:33:45	1	0	0	0
    6	2022-01-18 09:45:11	1	0	0	0
    8	2022-01-18 10:14:13	1	0	0	0
   13	2022-01-18 10:20:28	1	0	0	0
    7	2022-01-18 10:30:36	1	0	0	0
   14	2022-01-18 10:37:15	1	0	0	0
    9	2022-01-18 10:38:53	1	0	0	0
   10	2022-01-18 10:45:39	1	0	0	0
   15	2022-01-18 12:17:37	1	0	0	0
   16	2022-01-18 12:29:34	1	0	0	0
   14	2022-01-18 13:57:34	1	0	0	0
   18	2022-01-18 14:00:00	1	1	0	0
   15	2022-01-18 14:09:48	1	1	0	0
   16	2022-01-18 14:19:27	1	0	0	0
   18	2022-01-18 14:34:26	1	0	0	0
   18	2022-01-18 16:32:07	1	1	0	0
    5	2022-01-18 18:02:53	1	0	0	0
    8	2022-01-18 18:21:52	1	1	0	0
    6	2022-01-18 18:33:04	1	0	0	0
    7	2022-01-18 18:33:14	1	0	0	0
   13	2022-01-18 18:34:28	1	0	0	0
    9	2022-01-18 18:42:50	1	1	0	0
   10	2022-01-18 18:44:14	1	1	0	0
    4	2022-01-18 18:51:28	1	1	0	0
    5	2022-01-19 08:15:40	1	0	0	0
    4	2022-01-19 09:12:04	1	0	0	0
    6	2022-01-19 09:51:15	1	0	0	0
    8	2022-01-19 10:12:45	1	0	0	0
   14	2022-01-19 10:18:06	1	0	0	0
    7	2022-01-19 10:18:30	1	0	0	0
   13	2022-01-19 10:21:26	1	0	0	0
   18	2022-01-19 10:36:24	1	0	0	0
    9	2022-01-19 10:36:57	1	0	0	0
   10	2022-01-19 10:39:55	1	0	0	0
   16	2022-01-19 12:24:11	1	0	0	0
   15	2022-01-19 12:26:00	1	0	0	0
   14	2022-01-19 13:29:01	1	0	0	0
   18	2022-01-19 14:09:20	1	1	0	0
   16	2022-01-19 14:19:13	1	0	0	0
   18	2022-01-19 15:07:03	1	0	0	0
   18	2022-01-19 16:25:43	1	1	0	0
   17	2022-01-19 17:50:11	1	0	0	0
    7	2022-01-19 18:05:48	1	0	0	0
    8	2022-01-19 18:19:03	1	1	0	0
    6	2022-01-19 18:19:18	1	0	0	0
    9	2022-01-19 18:26:25	1	1	0	0
   10	2022-01-19 18:35:59	1	0	0	0
   13	2022-01-19 18:36:21	1	0	0	0
   17	2022-01-19 18:37:08	1	0	0	0
    5	2022-01-19 18:37:18	1	1	0	0
    5	2022-01-20 08:33:13	1	0	0	0
   11	2022-01-20 08:52:24	1	0	0	0
    6	2022-01-20 09:16:54	1	0	0	0
    4	2022-01-20 09:21:29	1	0	0	0
   14	2022-01-20 10:13:45	1	0	0	0
   13	2022-01-20 10:19:34	1	0	0	0
    9	2022-01-20 10:22:27	1	0	0	0
    8	2022-01-20 10:27:54	1	0	0	0
   10	2022-01-20 10:45:52	1	0	0	0
   15	2022-01-20 12:32:23	1	0	0	0
   16	2022-01-20 13:11:54	1	0	0	0
   14	2022-01-20 13:44:22	1	0	0	0
   16	2022-01-20 14:08:19	1	0	0	0
   11	2022-01-20 15:16:17	1	0	0	0
    8	2022-01-20 18:23:46	1	1	0	0
    9	2022-01-20 18:33:20	1	1	0	0
    6	2022-01-20 18:35:45	1	0	0	0
   10	2022-01-20 18:38:42	1	1	0	0
   13	2022-01-20 18:41:41	1	0	0	0
    5	2022-01-20 18:41:52	1	0	0	0
    4	2022-01-20 18:43:26	1	0	0	0
    5	2022-01-21 08:18:36	1	0	0	0
   11	2022-01-21 08:56:52	1	0	0	0
    4	2022-01-21 09:22:58	1	0	0	0
   14	2022-01-21 09:51:13	1	0	0	0
    8	2022-01-21 10:16:28	1	0	0	0
    6	2022-01-21 10:16:46	1	0	0	0
   13	2022-01-21 10:20:07	1	0	0	0
   18	2022-01-21 10:22:31	1	0	0	0
    7	2022-01-21 10:32:48	1	0	0	0
    9	2022-01-21 10:34:38	1	0	0	0
   10	2022-01-21 10:39:59	1	0	0	0
   16	2022-01-21 12:25:48	1	0	0	0
   15	2022-01-21 12:26:09	1	0	0	0
   14	2022-01-21 13:34:41	1	0	0	0
   16	2022-01-21 14:21:07	1	0	0	0
   18	2022-01-21 15:59:07	1	1	0	0
   11	2022-01-21 16:44:33	1	1	0	0
   17	2022-01-21 17:37:29	1	0	0	0
    5	2022-01-21 18:09:11	1	0	0	0
    9	2022-01-21 18:40:17	1	1	0	0
    7	2022-01-21 18:42:25	1	0	0	0
    6	2022-01-21 18:42:31	1	0	0	0
   17	2022-01-21 18:50:22	1	1	0	0
   10	2022-01-21 18:53:19	1	1	0	0
   13	2022-01-21 18:56:16	1	0	0	0
    4	2022-01-21 18:56:34	1	1	0	0
    5	2022-01-22 08:22:53	1	0	0	0
   11	2022-01-22 08:45:51	1	0	0	0
    4	2022-01-22 09:28:45	1	0	0	0
    6	2022-01-22 09:46:44	1	0	0	0
   18	2022-01-22 10:13:59	1	0	0	0
   14	2022-01-22 10:16:46	1	0	0	0
    8	2022-01-22 10:22:38	1	0	0	0
   13	2022-01-22 10:27:05	1	0	0	0
    7	2022-01-22 10:28:07	1	0	0	0
    9	2022-01-22 10:31:57	1	0	0	0
   10	2022-01-22 10:45:21	1	0	0	0
   15	2022-01-22 12:23:51	1	0	0	0
   16	2022-01-22 12:31:15	1	0	0	0
   14	2022-01-22 12:38:23	1	0	0	0
   16	2022-01-22 13:46:06	1	0	0	0
   18	2022-01-22 14:26:05	1	1	0	0
   18	2022-01-22 15:11:53	1	0	0	0
   18	2022-01-22 16:18:31	1	1	0	0
    8	2022-01-22 18:12:34	1	1	0	0
    5	2022-01-22 18:16:09	1	0	0	0
    9	2022-01-22 18:25:04	1	1	0	0
   13	2022-01-22 18:42:43	1	0	0	0
   10	2022-01-22 18:47:17	1	1	0	0
    7	2022-01-22 18:47:27	1	1	0	0
    6	2022-01-22 18:47:55	1	0	0	0
    4	2022-01-22 18:59:25	1	0	0	0
    5	2022-01-24 08:19:34	1	0	0	0
    4	2022-01-24 09:31:12	1	0	0	0
    8	2022-01-24 09:43:46	1	0	0	0
    6	2022-01-24 09:49:28	1	0	0	0
   13	2022-01-24 10:19:42	1	0	0	0
    7	2022-01-24 10:23:42	1	0	0	0
   14	2022-01-24 10:33:15	1	0	0	0
    9	2022-01-24 10:38:58	1	0	0	0
   10	2022-01-24 10:42:40	1	0	0	0
   18	2022-01-24 11:08:24	1	0	0	0
   16	2022-01-24 12:21:32	1	0	0	0
   15	2022-01-24 12:26:09	1	0	0	0
   19	2022-01-24 13:13:08	1	0	0	0
   16	2022-01-24 13:16:38	1	0	0	0
   16	2022-01-24 13:16:45	1	0	0	0
   14	2022-01-24 13:41:41	1	0	0	0
   19	2022-01-24 14:19:04	1	1	0	0
   18	2022-01-24 14:57:18	1	1	0	0
   11	2022-01-24 15:10:38	1	0	0	0
   18	2022-01-24 15:28:59	1	0	0	0
   18	2022-01-24 16:39:49	1	1	0	0
    7	2022-01-24 18:20:27	1	0	0	0
    6	2022-01-24 18:23:35	1	0	0	0
    5	2022-01-24 18:27:17	1	0	0	0
    9	2022-01-24 18:29:43	1	1	0	0
    8	2022-01-24 18:34:57	1	1	0	0
   10	2022-01-24 18:45:31	1	1	0	0
   13	2022-01-24 18:57:40	1	0	0	0
   17	2022-01-24 19:11:18	1	0	0	0
   17	2022-01-24 19:11:43	1	0	0	0
    4	2022-01-24 19:11:56	1	1	0	0
    5	2022-01-25 08:00:56	1	0	0	0
   13	2022-01-25 09:02:40	1	0	0	0
   18	2022-01-25 09:19:07	1	0	0	0
    4	2022-01-25 09:24:14	1	0	0	0
    8	2022-01-25 09:25:39	1	0	0	0
    6	2022-01-25 10:14:26	1	0	0	0
    7	2022-01-25 10:23:22	1	0	0	0
    9	2022-01-25 10:35:00	1	0	0	0
   10	2022-01-25 10:37:48	1	0	0	0
   19	2022-01-25 12:22:27	1	0	0	0
   15	2022-01-25 12:31:59	1	0	0	0
   19	2022-01-25 13:46:36	1	1	0	0
   11	2022-01-25 15:14:30	1	0	0	0
   18	2022-01-25 16:22:48	1	1	0	0
    9	2022-01-25 18:22:54	1	1	0	0
    7	2022-01-25 18:26:09	1	0	0	0
    8	2022-01-25 18:30:47	1	1	0	0
    6	2022-01-25 18:31:20	1	0	0	0
   10	2022-01-25 18:32:18	1	0	0	0
    5	2022-01-25 18:35:09	1	1	0	0
    4	2022-01-26 07:34:36	1	0	0	0
   13	2022-01-26 08:03:33	1	0	0	0
    6	2022-01-26 08:03:36	1	0	0	0
    5	2022-01-27 08:05:50	1	0	0	0
   11	2022-01-27 08:14:59	1	0	0	0
    4	2022-01-27 09:05:59	1	0	0	0
    6	2022-01-27 09:17:13	1	0	0	0
    8	2022-01-27 10:05:09	1	0	0	0
   13	2022-01-27 10:22:12	1	0	0	0
   18	2022-01-27 10:23:52	1	0	0	0
    7	2022-01-27 10:27:13	1	0	0	0
   10	2022-01-27 10:35:21	1	0	0	0
   14	2022-01-27 10:37:17	1	0	0	0
    9	2022-01-27 10:54:33	1	0	0	0
   15	2022-01-27 12:23:41	1	0	0	0
   16	2022-01-27 12:28:27	1	0	0	0
   19	2022-01-27 13:14:01	1	0	0	0
   14	2022-01-27 13:40:19	1	0	0	0
   16	2022-01-27 14:32:37	1	0	0	0
   18	2022-01-27 14:36:34	1	1	0	0
   19	2022-01-27 14:57:04	1	1	0	0
   18	2022-01-27 14:59:22	1	1	0	0
   18	2022-01-27 16:32:00	1	1	0	0
    9	2022-01-27 17:14:07	1	1	0	0
   17	2022-01-27 17:42:19	1	0	0	0
    8	2022-01-27 18:23:49	1	1	0	0
    7	2022-01-27 18:40:01	1	0	0	0
    6	2022-01-27 18:41:27	1	0	0	0
   10	2022-01-27 18:46:52	1	1	0	0
    5	2022-01-27 18:47:07	1	1	0	0
   13	2022-01-27 18:47:38	1	0	0	0
   17	2022-01-27 18:49:29	1	1	0	0
    5	2022-01-28 08:13:08	1	0	0	0
   11	2022-01-28 08:56:52	1	0	0	0
    4	2022-01-28 09:06:48	1	0	0	0
   18	2022-01-28 09:31:47	1	0	0	0
    6	2022-01-28 09:47:54	1	0	0	0
   14	2022-01-28 10:03:12	1	0	0	0
   13	2022-01-28 10:21:06	1	0	0	0
    9	2022-01-28 10:24:06	1	0	0	0
    8	2022-01-28 10:28:34	1	0	0	0
   10	2022-01-28 10:39:39	1	0	0	0
   15	2022-01-28 12:30:05	1	0	0	0
   14	2022-01-28 13:04:05	1	0	0	0
   16	2022-01-28 13:21:49	1	0	0	0
   16	2022-01-28 13:21:50	1	0	0	0
   19	2022-01-28 13:32:11	1	0	0	0
   18	2022-01-28 13:34:54	1	1	0	0
   18	2022-01-28 14:07:36	1	0	0	0
   16	2022-01-28 15:25:02	1	0	0	0
   19	2022-01-28 15:36:37	1	1	0	0
   18	2022-01-28 16:22:30	1	1	0	0
    5	2022-01-28 18:26:48	1	1	0	0
    8	2022-01-28 18:31:22	1	1	0	0
    9	2022-01-28 18:32:50	1	1	0	0
    6	2022-01-28 18:33:56	1	0	0	0
   13	2022-01-28 18:37:10	1	0	0	0
   10	2022-01-28 18:39:12	1	1	0	0
    4	2022-01-28 18:52:25	1	1	0	0
    5	2022-01-29 08:08:33	1	0	0	0
   11	2022-01-29 08:56:40	1	0	0	0
    4	2022-01-29 09:17:19	1	0	0	0
    4	2022-01-29 09:17:30	1	0	0	0
   18	2022-01-29 09:19:57	1	0	0	0
    6	2022-01-29 09:43:11	1	0	0	0
   14	2022-01-29 10:17:16	1	0	0	0
   13	2022-01-29 10:18:35	1	0	0	0
    9	2022-01-29 10:29:06	1	0	0	0
   10	2022-01-29 10:37:11	1	0	0	0
    8	2022-01-29 11:53:43	1	0	0	0
   15	2022-01-29 12:24:10	1	0	0	0
   16	2022-01-29 12:35:55	1	0	0	0
   14	2022-01-29 13:50:40	1	0	0	0
   18	2022-01-29 14:05:11	1	1	0	0
   16	2022-01-29 14:13:06	1	0	0	0
   18	2022-01-29 14:34:25	1	0	0	0
   18	2022-01-29 16:35:44	1	1	0	0
   17	2022-01-29 17:40:05	1	0	0	0
    8	2022-01-29 18:25:38	1	1	0	0
    9	2022-01-29 18:32:05	1	1	0	0
    6	2022-01-29 18:37:46	1	0	0	0
   10	2022-01-29 18:44:04	1	1	0	0
   13	2022-01-29 18:44:18	1	0	0	0
    5	2022-01-29 18:44:34	1	0	0	0
   17	2022-01-29 18:51:54	1	1	0	0
    4	2022-01-30 09:17:33	1	0	0	0
    5	2022-01-31 08:15:31	1	0	0	0
   13	2022-01-31 08:47:18	1	0	0	0
    6	2022-01-31 09:42:14	1	0	0	0
   14	2022-01-31 10:21:27	1	0	0	0
    7	2022-01-31 10:24:57	1	0	0	0
    9	2022-01-31 10:29:01	1	0	0	0
